지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
174,2019-09-18 15:00,26.8,,4.1,340,37,12.9,10.8,994.7,1013.3,1,,,,0,0,,,1800,,,33.1,,,,
174,2019-09-18 16:00,27.2,,3.1,340,40,14.4,12.4,994.8,1013.4,1,,,,0,0,,,1748,,,31.2,,,,
174,2019-09-18 17:00,26,,2.7,320,43,14.4,12.4,995,1013.7,1,,,,0,0,,,1815,,,27.8,,,,
174,2019-09-18 18:00,24.4,,1.2,320,53,16.1,14.1,995.4,1014,1,,,,0,0,,,1730,,,24.7,,,,
174,2019-09-18 19:00,22.2,,3.7,320,66,17.6,15.5,995.7,1014.6,.3,,,,0,0,,,1596,,,22.2,,,,
174,2019-09-18 20:00,20.6,,2.6,320,66,16,14,996.5,1015.6,,,,,0,0,,,1580,,,20.8,,,,
174,2019-09-18 21:00,19.6,,3.1,320,63,14.3,12.3,997.2,1016.4,,,,,0,0,,,1750,,,19.5,,,,
174,2019-09-18 22:00,18.6,,2.6,320,64,13.7,11.6,997.6,1016.7,,,,,0,0,,,1736,,,18.6,,,,
174,2019-09-18 23:00,17.9,,2.5,320,65,13.3,11.2,997.6,1016.8,,,,,0,0,,,1843,,,18,,,,
174,2019-09-19 00:00,17.3,,2.6,340,64,12.6,10.4,997.6,1016.9,,,,,0,0,,,1885,,,17.4,,,,
174,2019-09-19 01:00,13.9,,.7,110,86,13.6,11.5,997.7,1017.3,,,,,0,0,,,1746,,,17,,,,
174,2019-09-19 02:00,13.5,,.4,0,92,14.2,12.2,997.6,1017.2,,,,,0,0,,,1590,,,16.5,,,,
174,2019-09-19 03:00,12.4,,0,0,94,13.5,11.4,997.8,1017.5,,,,,0,0,,,1565,,,15.9,,,,
174,2019-09-19 04:00,11.7,,0,0,97,13.3,11.2,998.1,1017.9,,,,,0,0,,,1446,,,15.5,,,,
174,2019-09-19 05:00,11.3,,.1,0,98,13,10.9,998.6,1018.4,,,,,0,0,,,1282,,,15.2,,,,
174,2019-09-19 06:00,11,,.3,0,98,12.8,10.6,999.2,1019.1,,,,,5,0,,,1142,,,15,,,,
174,2019-09-19 07:00,11.8,,0,0,95,13.1,11,999.7,1019.5,.1,,,,5,0,,,979,,,15.4,,,,
174,2019-09-19 08:00,14.6,,.3,0,82,13.6,11.5,999.6,1019.2,.9,,,,0,0,,,1535,,,17.1,,,,
174,2019-09-19 09:00,18.7,,.7,160,69,14.8,12.8,999.3,1018.5,1,,,,0,0,,,1598,,,21.6,,,,
174,2019-09-19 10:00,21.9,,1.1,180,61,16,14,999,1018,1,,,,0,0,,,1497,,,30,,,,
174,2019-09-19 11:00,22.9,,2.3,230,57,15.9,13.9,998.5,1017.4,1,,,,0,0,,,1643,,,32.5,,,,
174,2019-09-19 12:00,23.9,,2.5,200,52,15.4,13.4,998.2,1017,1,,,,3,1,,15,1660,,,38.8,,,,
174,2019-09-19 13:00,24.9,,2.3,140,47,14.8,12.8,997.6,1016.4,1,,,,5,2,,15,1710,,,38.6,,,,
174,2019-09-19 14:00,24.3,,2.2,200,51,15.5,13.5,997,1015.7,.3,,,,6,6,,14,1641,,,33.8,,,,
174,2019-09-19 15:00,25.2,,1.3,290,47,15,13,996.7,1015.5,.9,,,,4,0,,,1690,,,33.7,,,,
174,2019-09-19 16:00,25.2,,1.9,90,43,13.7,11.7,996.5,1015.3,.9,,,,5,2,,18,1638,,,31.7,,,,
174,2019-09-19 17:00,24,,2,140,55,16.3,14.3,996.4,1015.1,1,,,,1,1,,18,1587,,,28,,,,
174,2019-09-19 18:00,23,,.1,0,63,17.6,15.5,996.7,1015.5,1,,,,7,0,,,1525,,,25.6,,,,
174,2019-09-19 19:00,19.7,,.4,0,78,17.8,15.7,997.1,1016.3,.2,,,,8,8,,17,1404,,,23.1,,,,
174,2019-09-19 20:00,17.7,,.2,0,88,17.7,15.6,997.1,1016.3,,,,,3,0,,,1079,,,21.1,,,,
174,2019-09-19 21:00,16.4,,.3,0,94,17.5,15.4,997.3,1016.7,,,,,2,2,,,853,,,19.9,,,,
174,2019-09-19 22:00,15.6,,.1,0,97,17.2,15.1,997.2,1016.7,,,,,4,0,,,686,,,19,,,,
174,2019-09-19 23:00,14.8,,.2,0,98,16.4,14.4,997.2,1016.8,,,,,8,0,,,636,,,18.3,,,,
174,2019-09-20 00:00,14.3,,.1,0,98,15.9,13.9,997.2,1016.7,,,,,4,0,,,580,,,18.1,,,,
174,2019-09-20 01:00,14.3,,.4,0,98,15.9,13.9,997.1,1016.6,,,,,9,0,,,584,,,18.1,,,,
174,2019-09-20 02:00,13.9,,0,0,98,15.5,13.5,997,1016.5,,,,,3,1,,,547,,,17.1,,,,
174,2019-09-20 03:00,13.1,,.4,0,98,14.7,12.7,996.9,1016.5,,,,,6,0,,,473,,,16.6,,,,
174,2019-09-20 04:00,12.7,,.1,0,98,14.3,12.3,996.7,1016.3,,,,,7,2,,72,482,,,16.4,,,,
174,2019-09-20 05:00,13,,.8,290,98,14.6,12.6,996.3,1015.9,,,,,6,6,,72,499,,,16.6,,,,
174,2019-09-20 06:00,13.2,,.1,0,98,14.8,12.8,996.4,1016,,,,,10,10,,70,548,,,16.9,,,,
174,2019-09-20 07:00,13.5,,.4,0,98,15.1,13.1,996.5,1016.1,0,,,,10,9,,69,551,,,17.3,,,,
174,2019-09-20 08:00,14.8,,.4,0,98,16.4,14.4,996.4,1015.9,0,,,,10,9,,70,602,,,19.3,,,,
174,2019-09-20 09:00,18,,.4,0,82,16.8,14.8,996.8,1016,.1,,,,10,6,,68,1085,,,23.6,,,,
174,2019-09-20 10:00,20.7,,2,180,69,16.8,14.8,996.5,1015.6,.8,,,,9,2,,58,1556,,,27.5,,,,
174,2019-09-20 11:00,24,,2.7,140,41,12.2,9.9,996.7,1015.4,.9,,,,9,3,,59,1771,,,33.8,,,,
174,2019-09-20 12:00,24.3,,2.8,140,38,11.5,9,996.1,1014.8,1,,,,8,3,,67,1917,,,34.4,,,,
174,2019-09-20 13:00,23.8,,2.4,140,44,12.9,10.8,995.7,1014.4,.5,,,,8,1,,,1941,,,31.1,,,,
174,2019-09-20 14:00,24.1,,3.5,140,43,12.9,10.7,995.7,1014.4,.9,,,,7,0,,,1904,,,33.7,,,,
174,2019-09-20 15:00,24.1,,3.8,140,47,14,12,995.5,1014.2,1,,,,7,0,,,1897,,,33.2,,,,
174,2019-09-20 16:00,23.9,,3.2,140,51,15.1,13.1,995.5,1014.2,1,,,,8,8,,52,1806,,,30.9,,,,
174,2019-09-20 17:00,22.6,,3.3,140,55,15,13,995.9,1014.7,.2,,,,9,6,,50,1807,,,26.2,,,,
174,2019-09-20 18:00,21.6,,1.7,90,60,15.4,13.4,996.4,1015.4,0,,,,10,0,,,1900,,,23.6,,,,
174,2019-09-20 19:00,20.4,,1.1,140,66,15.8,13.8,996.7,1015.8,0,,,,10,0,,,1975,,,22.3,,,,
174,2019-09-20 20:00,20.6,,2,90,58,14,12,997.2,1016.3,,,,,9,9,,56,1969,,,21,,,,
174,2019-09-20 21:00,20.2,,2.2,90,57,13.5,11.4,997.5,1016.6,,,,,8,3,,49,1963,,,19.9,,,,
174,2019-09-20 22:00,18.2,,.5,230,69,14.4,12.4,997.6,1016.8,,,,,10,4,,57,1937,,,19.8,,,,
174,2019-09-20 23:00,17.2,,.8,230,77,15.1,13.1,997.5,1016.8,,,,,9,9,,70,1959,,,19,,,,
174,2019-09-21 00:00,16,,.7,270,84,15.2,13.2,997.3,1016.7,,,,,5,5,,42,1896,,,18.5,,,,
174,2019-09-21 01:00,16.2,,.3,0,88,16.2,14.2,997.6,1017,,,,,9,7,,12,1882,,,19.1,,,,
174,2019-09-21 02:00,16.4,0,.7,90,90,16.7,14.7,997.2,1016.6,,,,,10,1,,11,1266,,,19.2,,,,
174,2019-09-21 03:00,16.7,.4,.9,20,96,18.2,16,996.6,1015.9,,,,,10,7,,31,1066,,,19.2,,,,
174,2019-09-21 04:00,16.7,2.2,.9,50,98,18.5,16.3,996.9,1016.2,,,,,10,4,,7,433,,,19.2,,,,
174,2019-09-21 05:00,16.8,.9,1,160,97,18.5,16.3,997.1,1016.4,,,,,10,10,,6,1029,,,19.4,,,,
174,2019-09-21 06:00,16.9,.9,.6,270,97,18.6,16.4,996.8,1016.1,,,,,10,0,,,1086,,,19.4,,,,
174,2019-09-21 07:00,17,.7,.4,0,98,18.9,16.6,996.9,1016.2,0,,,,10,3,,24,670,,,19.5,,,,
174,2019-09-21 08:00,17.3,.4,1.1,70,98,19.2,16.9,997.6,1016.9,0,,,,10,1,,4,792,,,20,,,,
174,2019-09-21 09:00,17.7,1,.4,0,97,19.6,17.2,997.9,1017.1,0,,,,10,1,,9,486,,,20.7,,,,
174,2019-09-21 10:00,17.8,.1,.5,230,94,19.1,16.8,997.9,1017.1,0,,,,10,10,,21,1339,,,21.3,,,,
174,2019-09-21 11:00,17.5,1.3,1.1,110,95,18.9,16.6,997.4,1016.7,0,,,,10,9,,4,455,,,21.5,,,,
174,2019-09-21 12:00,17.8,1.8,.6,200,95,19.2,16.9,996.4,1015.6,0,,,,10,8,,11,1337,,,22.2,,,,
174,2019-09-21 13:00,17.1,3.6,.2,0,97,18.9,16.6,996,1015.3,0,,,,10,8,,8,333,,,20.7,,,,
174,2019-09-21 14:00,16.9,6,1.1,270,97,18.6,16.4,995.5,1014.8,0,,,,10,2,,5,562,,,20,,,,
174,2019-09-21 15:00,16.4,7.7,2.4,320,98,18.2,16,996,1015.4,0,,,,10,1,,7,642,,,19.4,,,,
174,2019-09-21 16:00,16.3,6.1,1.4,320,98,18.1,15.9,995.6,1015,0,,,,10,9,,7,423,,,19.3,,,,
174,2019-09-21 17:00,16.5,4.7,1.1,270,98,18.3,16.1,994.9,1014.2,0,,,,10,1,,5,604,,,19.4,,,,
174,2019-09-21 18:00,16.4,5.2,.3,0,98,18.2,16,994.4,1013.7,0,,,,10,2,,5,493,,,19.1,,,,
174,2019-09-21 19:00,16.3,5.9,.3,0,98,18.1,15.9,995.2,1014.5,0,,,,10,2,,3,282,,,19.2,,,,
174,2019-09-21 20:00,16.2,3,.5,270,98,17.9,15.8,995.2,1014.6,,,,,10,10,,10,1019,,,19.2,,,,
174,2019-09-21 21:00,16.5,4.1,.8,160,98,18.3,16.1,995.4,1014.7,,,,,10,10,,5,234,,,18.8,,,,
174,2019-09-21 22:00,16.4,3.4,0,0,98,18.2,16,995.2,1014.5,,,,,10,6,,10,457,,,18.9,,,,
174,2019-09-21 23:00,16.5,2.3,.6,340,98,18.3,16.1,994.3,1013.6,,,,,10,4,,13,662,,,18.9,,,,
174,2019-09-22 00:00,16.5,2.9,.4,0,98,18.3,16.1,993.3,1012.6,,,,,10,9,,11,767,,,18.8,,,,
174,2019-09-22 01:00,16.6,1.6,.3,0,98,18.4,16.2,993,1012.3,,,,,10,7,,10,613,,,18.9,,,,
174,2019-09-22 02:00,16.6,3.2,1,270,98,18.4,16.2,992.4,1011.7,,,,,10,5,,6,1208,,,18.8,,,,
174,2019-09-22 03:00,16.6,1.9,.5,340,98,18.4,16.2,991.1,1010.3,,,,,10,10,,10,615,,,18.8,,,,
174,2019-09-22 04:00,16.6,3.2,.9,320,98,18.4,16.2,990.5,1009.7,,,,,10,10,,9,612,,,18.6,,,,
174,2019-09-22 05:00,16.7,5.5,.8,140,98,18.5,16.3,990.2,1009.4,,,,,10,8,,13,462,,,18.7,,,,
174,2019-09-22 06:00,16.7,6.7,.6,160,98,18.5,16.3,989.6,1008.8,,,,,10,3,,14,251,,,18.7,,,,
174,2019-09-22 07:00,16.8,7.4,1.5,270,97,18.5,16.3,988.9,1008.1,0,,,,10,8,,11,319,,,18.7,,,,
174,2019-09-22 08:00,17.5,14.1,2.9,70,93,18.5,16.3,988.4,1007.5,0,,,,10,9,,5,261,,,18.7,,,,
174,2019-09-22 09:00,17.7,14,2.8,50,90,18.2,16,988.3,1007.4,0,,,,,,,,296,,,18.7,,,,
174,2019-09-22 10:00,17.8,9.3,3.4,20,89,18.1,15.9,987.5,1006.5,0,,,,10,6,,8,624,,,19.2,,,,
174,2019-09-22 11:00,18.5,5.3,3.1,50,85,18.1,15.9,986.5,1005.4,0,,,,10,10,,9,783,,,19.7,,,,
174,2019-09-22 12:00,19.6,.6,2.9,20,78,17.7,15.6,985.3,1004.3,0,,,,10,9,,12,1966,,,20.8,,,,
174,2019-09-22 13:00,18.6,3.7,2.7,70,84,17.9,15.8,984.2,1003.1,0,,,,10,10,,11,885,,,20.8,,,,
174,2019-09-22 14:00,18.8,3.4,3.4,340,79,17,15,983.1,1001.9,0,,,,10,4,,15,1658,,,20.4,,,,
174,2019-09-22 15:00,18.5,1,1.7,290,84,17.8,15.7,982,1000.8,0,,,,10,10,,20,1920,,,20.4,,,,
174,2019-09-22 16:00,18.5,1.4,2.1,20,83,17.6,15.5,981.3,1000.1,0,,,,10,4,,17,809,,,19.8,,,,
174,2019-09-22 17:00,18.9,2.7,3.5,70,78,16.9,14.9,980.4,999.2,0,,,,10,5,,15,1189,,,19.3,,,,
174,2019-09-22 18:00,19,2,3.1,90,77,16.8,14.8,979.9,998.7,0,,,,10,6,,11,881,,,18.7,,,,
174,2019-09-22 19:00,18.6,.7,2.8,340,77,16.4,14.4,980.5,999.3,0,,,,10,1,,23,2000,,,18.5,,,,
174,2019-09-22 20:00,17.6,,4.4,290,83,16.6,14.6,981.4,1000.3,,,,,10,10,,25,2000,,,17.9,,,,
174,2019-09-22 21:00,18.6,,3.1,290,74,15.8,13.8,982,1000.8,,,,,10,10,,30,2000,,,17.7,,,,
174,2019-09-22 22:00,19.1,,3.3,290,69,15.2,13.2,982.7,1001.5,,,,,8,5,,27,2000,,,17.5,,,,
174,2019-09-22 23:00,18.8,,2.8,320,71,15.4,13.4,983.8,1002.7,,,,,9,4,,28,2000,,,17.7,,,,
174,2019-09-23 00:00,18.3,,2.9,320,72,15.1,13.1,985.1,1004,,,,,,6,,,2000,,,17.5,,,,
174,2019-09-23 01:00,18.2,,3.3,320,73,15.2,13.2,986.5,1005.5,,,,,7,7,,24,2000,,,17.5,,,,
174,2019-09-23 02:00,18.1,,3.3,320,71,14.7,12.7,987.8,1006.8,,,,,0,0,,,1963,,,17.4,,,,
174,2019-09-23 03:00,16.9,,3.2,320,80,15.4,13.4,988.8,1008,,,,,0,0,,,1968,,,17.3,,,,
174,2019-09-23 04:00,16.2,0,1.5,320,88,16.2,14.2,989.7,1009,,,,,0,0,,,1827,,,17.5,,,,
174,2019-09-23 05:00,16.4,,3.7,320,86,16,14,990.6,1009.8,,,,,0,0,,,2000,,,17.3,,,,
174,2019-09-23 06:00,16.2,,2.5,320,85,15.6,13.6,991.5,1010.8,,,,,0,0,,,1869,,,17.2,,,,
174,2019-09-23 07:00,15.5,,1.7,320,91,16,14,992.7,1012.1,0,,,,0,0,,,1901,,,17.4,,,,
174,2019-09-23 08:00,16.4,,1.3,320,87,16.2,14.2,993.2,1012.5,0,,,,2,2,,9,2000,,,18.7,,,,
174,2019-09-23 09:00,17.1,,1.8,320,81,15.8,13.8,994.2,1013.4,0,,,,1,1,,10,2000,,,19.7,,,,
174,2019-09-23 10:00,18.6,,2.5,270,77,16.4,14.4,994.6,1013.7,0,,,,3,3,,12,1949,,,22.8,,,,
174,2019-09-23 11:00,19.8,,2.4,290,71,16.3,14.3,994.8,1013.9,.1,,,,10,2,,7,1940,,,24.9,,,,
174,2019-09-23 12:00,21.1,,1.8,230,64,16,14,994.4,1013.4,.4,,,,8,8,,8,2000,,,27.3,,,,
174,2019-09-23 13:00,21.8,,.9,270,61,15.9,13.9,994.2,1013.1,.5,,,,9,9,,9,1993,,,26.8,,,,
174,2019-09-23 14:00,21.8,,1.6,70,63,16.4,14.4,994.3,1013.2,.3,,,,9,8,,10,1940,,,26.2,,,,
174,2019-09-23 15:00,21.6,,1.5,160,73,18.8,16.5,994.3,1013.2,0,,,,9,9,,12,1944,,,26.1,,,,
174,2019-09-23 16:00,20.6,,2.3,230,74,17.8,15.7,994.6,1013.6,.1,,,,9,6,,7,1975,,,24.9,,,,
174,2019-09-23 17:00,20.1,,2.2,200,78,18.3,16.1,995.2,1014.3,0,,,,8,4,,13,1983,,,23.2,,,,
174,2019-09-23 18:00,19.4,,.7,160,79,17.7,15.6,995.8,1014.8,0,,,,5,4,,6,2000,,,21.9,,,,
174,2019-09-23 19:00,17.9,,.4,0,88,17.9,15.8,996.5,1015.7,0,,,,5,4,,5,1968,,,20.7,,,,
174,2019-09-23 20:00,16.5,,.5,320,97,18.2,16,997.4,1016.8,,,,,4,2,,11,895,,,19.4,,,,
174,2019-09-23 21:00,15.9,,.6,290,98,17.6,15.5,997.8,1017.2,,,,,4,1,,11,1126,,,18.5,,,,
174,2019-09-23 22:00,14.8,,.4,0,98,16.4,14.4,998,1017.6,,,,,0,0,,,836,,,17.7,,,,
174,2019-09-23 23:00,13.9,,0,0,98,15.5,13.5,998,1017.6,,,,,0,0,,,611,,,16.9,,,,
174,2019-09-24 00:00,13.3,,.1,0,98,14.9,12.9,998,1017.6,,,,,,,,,110,,,16.4,,,,
174,2019-09-24 01:00,12.9,,.1,0,98,14.5,12.5,997.9,1017.6,,,,,0,0,,,22,,,16.2,,,,
174,2019-09-24 02:00,12.5,,0,0,98,14.1,12.1,997.9,1017.6,,,,,6,6,,,14,,,16.3,,,,
174,2019-09-24 03:00,12,,0,0,98,13.7,11.6,997.8,1017.5,,,,,6,6,,,13,,,16.1,,,,
174,2019-09-24 04:00,11.4,,.2,0,98,13.1,11,998,1017.8,,,,,7,7,,,14,,,15.8,,,,
174,2019-09-24 05:00,11.4,,.2,0,98,13.1,11,998.4,1018.2,,,,,9,9,,,11,,,15.8,,,,
174,2019-09-24 06:00,11.3,,.3,0,98,13,10.9,998.9,1018.7,,,,,8,8,,,9,,,15.8,,,,
174,2019-09-24 07:00,11.2,,.2,0,98,12.9,10.8,999.1,1018.9,0,,,,7,7,,,14,,,15.8,,,,
174,2019-09-24 08:00,12.9,,.5,140,98,14.5,12.5,999.6,1019.3,.2,,,,10,10,,1,77,,,17.1,,,,
174,2019-09-24 09:00,15.8,,.8,110,98,17.5,15.4,999.6,1019.1,1,,,,7,0,,,1377,,,20.1,,,,
174,2019-09-24 10:00,19.7,,.9,270,71,16.2,14.2,999.6,1018.8,1,,,,0,0,,,1779,,,26.5,,,,
174,2019-09-24 11:00,21.6,,1.8,270,55,14.1,12.1,999.4,1018.4,1,,,,0,0,,,1846,,,30.8,,,,
174,2019-09-24 12:00,22.1,,2.2,250,50,13.2,11.1,999,1018,1,,,,1,1,,12,1831,,,32.6,,,,
174,2019-09-24 13:00,23.5,,1.6,270,45,12.9,10.8,998.5,1017.3,1,,,,0,0,,,1889,,,34.2,,,,
174,2019-09-24 14:00,23.7,,2.4,270,42,12.3,10,998.1,1016.9,1,,,,2,0,,,1925,,,32.5,,,,
174,2019-09-24 15:00,23.8,,2.6,270,47,13.8,11.8,998,1016.8,.9,,,,8,0,,,1944,,,29.8,,,,
174,2019-09-24 16:00,24,,1.6,360,47,13.9,11.9,998,1016.7,.9,,,,7,0,,,1875,,,28,,,,
174,2019-09-24 17:00,23.6,,2.2,340,47,13.7,11.6,998.1,1016.9,1,,,,7,0,,,1899,,,25.6,,,,
174,2019-09-24 18:00,20.2,,1,320,70,16.5,14.5,998.3,1017.5,.9,,,,7,0,,,1321,,,23,,,,
174,2019-09-24 19:00,17.1,,.5,290,87,16.9,14.9,998.7,1018,.1,,,,1,0,,,1364,,,20.6,,,,
174,2019-09-24 20:00,15.5,,.6,270,93,16.3,14.3,1000.1,1019.6,,,,,0,0,,,1510,,,19.3,,,,
174,2019-09-24 21:00,14.8,,.1,0,97,16.3,14.3,1000.6,1020.2,,,,,0,0,,,1160,,,18.2,,,,
174,2019-09-24 22:00,14.1,,.4,0,97,15.6,13.6,1000.5,1020.1,,,,,0,0,,,836,,,17.5,,,,
174,2019-09-24 23:00,13.6,,.2,0,98,15.2,13.2,1000.6,1020.2,,,,,0,0,,,744,,,16.9,,,,
174,2019-09-25 00:00,13,,.3,0,98,14.6,12.6,1000.6,1020.3,,,,,0,0,,,631,,,16.2,,,,
174,2019-09-25 01:00,12.3,,.2,0,98,13.9,11.9,1000.9,1020.7,,,,,4,0,,,573,,,15.6,,,,
174,2019-09-25 02:00,12,,.1,0,98,13.7,11.6,1000.8,1020.6,,,,,6,0,,,359,,,15.2,,,,
174,2019-09-25 03:00,11.6,,.3,0,98,13.3,11.2,1001.2,1021,,,,,0,0,,,544,,,14.8,,,,
174,2019-09-25 04:00,11.1,,0,0,98,12.9,10.7,1001.1,1021,,,,,9,1,,,258,,,14.6,,,,
174,2019-09-25 05:00,11.2,,0,0,98,12.9,10.8,1001.4,1021.3,,,,,6,6,,,179,,,14.8,,,,
174,2019-09-25 06:00,11.2,,.2,0,98,12.9,10.8,1001.8,1021.7,,,,,6,0,,,419,,,14.7,,,,
174,2019-09-25 07:00,11.6,,.3,0,98,13.3,11.2,1002.1,1022,.1,,,,5,3,,,565,,,15.3,,,,
174,2019-09-25 08:00,13.9,,.1,0,97,15.4,13.4,1002.4,1022,.9,,,,6,0,,,711,,,16.6,,,,
174,2019-09-25 09:00,16.9,,.3,0,88,16.8,14.8,1002.8,1022.2,1,,,,7,0,,,1188,,,19.7,,,,
174,2019-09-25 10:00,20.5,,.3,0,70,16.8,14.8,1002.3,1021.5,1,,,,8,1,,64,1614,,,25.7,,,,
174,2019-09-25 11:00,23.4,,1.4,200,50,14.3,12.3,1001.9,1020.8,1,,,,7,6,,67,1646,,,33.2,,,,
174,2019-09-25 12:00,23.3,,1.8,250,49,13.9,11.9,1001.9,1020.8,.8,,,,8,4,,69,1912,,,30.7,,,,
174,2019-09-25 13:00,24,,2.4,180,50,14.9,12.9,1001.3,1020.1,.8,,,,8,2,,65,1889,,,32.9,,,,
174,2019-09-25 14:00,23.8,,1.8,230,48,14.1,12.1,1000.9,1019.7,.7,,,,9,6,,64,1917,,,31.2,,,,
174,2019-09-25 15:00,24.6,,1.7,180,50,15.4,13.4,1000.9,1019.8,.7,,,,9,9,,65,1917,,,30.7,,,,
174,2019-09-25 16:00,23.1,,1.8,200,53,14.9,12.9,1000.9,1019.8,.3,,,,9,9,,65,1882,,,26.9,,,,
174,2019-09-25 17:00,22,,.9,230,59,15.6,13.6,1001.4,1020.4,.3,,,,9,9,,66,1791,,,24.7,,,,
174,2019-09-25 18:00,19.6,,.7,270,78,17.7,15.6,1002.2,1021.5,0,,,,10,8,,66,1153,,,22.9,,,,
174,2019-09-25 19:00,17.9,,.3,0,87,17.7,15.6,1002.5,1021.8,0,,,,10,9,,66,1093,,,21.1,,,,
174,2019-09-25 20:00,16.9,,.4,0,93,17.8,15.7,1002.9,1022.3,,,,,10,9,,67,873,,,20.1,,,,
174,2019-09-25 21:00,15.9,,.5,90,97,17.5,15.4,1003.3,1022.9,,,,,7,7,,65,694,,,19.1,,,,
174,2019-09-25 22:00,15,,.4,0,98,16.6,14.6,1003.5,1023.2,,,,,7,6,,63,550,,,18.1,,,,
174,2019-09-25 23:00,14.3,,.3,0,98,15.9,13.9,1003.6,1023.2,,,,,7,5,,64,501,,,17.5,,,,
174,2019-09-26 00:00,14.1,,.2,0,97,15.6,13.6,1003.7,1023.3,,,,,7,3,,,562,,,17.5,,,,
174,2019-09-26 01:00,14.2,,.3,0,98,15.8,13.8,1003.5,1023.1,,,,,10,1,,11,531,,,17.5,,,,
174,2019-09-26 02:00,14.2,,.3,0,98,15.8,13.8,1003.3,1022.9,,,,,10,1,,11,448,,,17.4,,,,
174,2019-09-26 03:00,14,,.5,360,98,15.6,13.6,1002.7,1022.3,,,,,10,5,,60,382,,,17.1,,,,
174,2019-09-26 04:00,14,,0,0,98,15.6,13.6,1002.7,1022.3,,,,,10,9,,61,438,,,17,,,,
174,2019-09-26 05:00,13.9,,.1,0,98,15.5,13.5,1002.9,1022.6,,,,,9,9,,60,481,,,16.7,,,,
174,2019-09-26 06:00,13.6,,.3,0,98,15.2,13.2,1003.1,1022.8,,,,,7,7,,58,428,,,16.2,,,,
174,2019-09-26 07:00,13.4,,.2,0,98,15,13,1003.6,1023.3,0,,,,7,7,,57,413,,,16.2,,,,
174,2019-09-26 08:00,16.1,,.3,0,88,16.1,14.1,1004,1023.5,.7,,,,7,0,,,1076,,,18,,,,
174,2019-09-26 09:00,19.6,,.7,160,77,17.5,15.4,1004.3,1023.6,1,,,,4,0,,,1566,,,20.8,,,,
174,2019-09-26 10:00,22.7,,1,180,66,18.2,16,1004.1,1023.1,1,,,,1,0,,,1820,,,27.3,,,,
174,2019-09-26 11:00,24.2,,1.7,200,62,18.6,16.4,1003.8,1022.6,1,,,,7,0,,,1707,,,32.7,,,,
174,2019-09-26 12:00,24.7,,1.7,200,61,18.9,16.6,1003.3,1022.2,.9,,,,6,4,,11,1697,,,32.4,,,,
174,2019-09-26 13:00,25.7,,2.3,200,56,18.4,16.2,1002.9,1021.7,.8,,,,6,6,,11,1823,,,33.7,,,,
174,2019-09-26 14:00,26.3,,2,160,54,18.4,16.2,1002.4,1021.2,1,,,,8,6,,12,1855,,,35.5,,,,
174,2019-09-26 15:00,26.1,,1.3,180,57,19.2,16.9,1002.5,1021.3,.7,,,,8,2,,12,1773,,,32,,,,
174,2019-09-26 16:00,25.7,,2.5,140,58,19.1,16.8,1002.4,1021.2,.9,,,,8,2,,20,1626,,,30.5,,,,
174,2019-09-26 17:00,24.9,,2.1,180,62,19.5,17.1,1002.8,1021.7,.6,,,,7,3,,17,1689,,,27.6,,,,
174,2019-09-26 18:00,23.4,,.5,140,71,20.4,17.8,1003,1021.9,.1,,,,8,5,,18,1471,,,25.3,,,,
174,2019-09-26 19:00,21.1,,.3,0,84,20.9,18.2,1003.3,1022.5,0,,,,7,6,,17,959,,,23.6,,,,
174,2019-09-26 20:00,20.3,,.5,90,90,21.3,18.5,1003.9,1023.2,,,,,8,5,,17,723,,,22.7,,,,
174,2019-09-26 21:00,19.2,,.1,0,95,21,18.3,1004,1023.2,,,,,8,7,,20,500,,,21.6,,,,
174,2019-09-26 22:00,18.3,,.8,90,97,20.4,17.8,1004.1,1023.4,,,,,6,1,,,380,,,20.7,,,,
174,2019-09-26 23:00,,,,,,,,,,,,,,7,,,,,,,,,,,
174,2019-09-27 00:00,,,,,,,,,,,,,,6,,,,,,,,,,,
174,2019-09-27 01:00,16.8,,0,0,98,18.6,16.4,1003.7,1023.2,,,,,3,,,,280,,,19.2,,,,
174,2019-09-27 02:00,16.5,,0,0,98,18.3,16.1,1003.6,1023.1,,,,,0,0,,,262,,,19.1,,,,
174,2019-09-27 03:00,16.2,,0,0,98,17.9,15.8,1003.3,1022.8,,,,,2,2,,16,272,,,18.8,,,,
174,2019-09-27 04:00,15.8,,0,0,98,17.5,15.4,1002.9,1022.5,,,,,2,1,,20,242,,,18.5,,,,
174,2019-09-27 05:00,15.7,,.2,0,98,17.4,15.3,1003.2,1022.8,,,,,0,0,,,267,,,18.3,,,,
174,2019-09-27 06:00,15.3,,.3,0,98,16.9,14.9,1003.3,1022.9,,,,,4,2,,15,287,,,17.9,,,,
174,2019-09-27 07:00,15.5,,.7,90,98,17.2,15.1,1003.6,1023.2,0,,,,3,2,,14,225,,,18.2,,,,
